path,label,speaker,domain
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/228.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/229.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/230.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/231.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/232.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/233.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/234.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/235.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/236.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/237.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/238.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/239.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/240.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/241.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/242.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/243.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/244.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/245.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/246.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/247.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/248.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/249.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/sad/250.wav,sad,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/201.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/202.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/203.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/204.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/205.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/206.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/207.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/208.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/209.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/210.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/211.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/212.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/213.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/214.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/215.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/216.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/217.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/218.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/219.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/220.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/221.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/222.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/223.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/224.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/225.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/226.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/227.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/228.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/229.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/230.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/231.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/232.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/233.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/234.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/235.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/236.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/237.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/238.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/239.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/240.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/241.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/242.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/243.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/244.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/245.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/246.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/247.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/248.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/249.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/ZhaoZuoxiang/surprise/250.wav,surprise,ZhaoZuoxiang,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/201.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/202.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/203.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/204.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/205.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/206.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/207.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/208.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/209.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/210.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/211.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/212.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/213.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/214.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/215.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/216.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/217.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/218.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/219.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/220.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/221.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/222.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/223.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/224.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/225.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/226.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/227.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/228.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/229.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/230.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/231.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/232.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/233.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/234.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/235.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/236.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/237.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/238.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/239.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/240.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/241.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/242.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/243.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/244.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/245.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/246.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/247.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/248.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/249.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/angry/250.wav,angry,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/201.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/202.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/203.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/204.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/205.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/206.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/207.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/208.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/209.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/210.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/211.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/212.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/213.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/214.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/215.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/216.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/217.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/218.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/219.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/220.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/221.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/222.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/223.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/224.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/225.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/226.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/227.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/228.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/229.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/230.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/231.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/232.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/233.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/234.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/235.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/236.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/237.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/238.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/239.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/240.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/241.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/242.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/243.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/244.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/245.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/246.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/247.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/248.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/249.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/fear/250.wav,fear,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/201.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/202.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/203.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/204.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/205.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/206.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/207.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/208.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/209.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/210.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/211.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/212.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/213.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/214.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/215.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/216.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/217.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/218.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/219.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/220.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/221.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/222.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/223.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/224.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/225.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/226.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/227.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/228.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/229.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/230.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/231.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/232.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/233.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/234.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/235.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/236.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/237.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/238.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/239.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/240.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/241.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/242.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/243.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/244.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/245.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/246.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/247.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/248.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/249.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/happy/250.wav,happy,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/201.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/202.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/203.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/204.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/205.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/206.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/207.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/208.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/209.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/210.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/211.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/212.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/213.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/214.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/215.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/216.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/217.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/218.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/219.wav,neutral,zhaoquanyin,0
CASIA/CASIA中文语音情感识别/CASIA database/zhaoquanyin/neutral/220.wav,neutral,zhaoquanyin,0
